User ID,Time (UTC),Survey Completion,Publisher Category,Gender,Age,Geography,Weight,Question #1 Answer 1: Genetic engineering,Question #1 Answer 2: Brain implants,Question #1 Answer 3: Synthetic materials,Question #1 Answer 4: Artificial intelligence,Question #1 Answer 5: Quantum computing,Question #1 Answer 6: Nuclear power,Question #1 Answer: None of the above,Question #2 Answer 1: New vaccine development,Question #2 Answer 2: Military drones,Question #2 Answer 3: Self-driving cars,Question #2 Answer 4: Satellite internet service,Question #2 Answer 5: Robotics,Question #2 Answer 6: Facial recognition algorithms,Question #2 Answer: None of the above,Question #3 Answer 1: Genetic engineering,Question #3 Answer 2: Brain implants,Question #3 Answer 3: Synthetic materials,Question #3 Answer 4: Artificial intelligence,Question #3 Answer 5: Quantum computing,Question #3 Answer 6: Nuclear power,Question #3 Answer: None of the above,Question #4 Answer 1: New vaccine development,Question #4 Answer 2: Military drones,Question #4 Answer 3: Self-driving cars,Question #4 Answer 4: Satellite internet service,Question #4 Answer 5: Robotics,Question #4 Answer 6: Facial recognition algorithms,Question #4 Answer: None of the above,Question #5 Answer,Question #6 Answer,Question #7 Answer,Question #8 Answer,Question #9 Answer,Question #10 Synonym Group,Question #10 Raw Response,Response Time #1 (ms),Response Time #2 (ms),Response Time #3 (ms),Response Time #4 (ms),Response Time #5 (ms),Response Time #6 (ms),Response Time #7 (ms),Response Time #8 (ms),Response Time #9 (ms),Response Time #10 (ms),Region,Q1_Score,Q2_Score,Q3_Score,Q4_Score,Q5_Score,Q6_Score,Q7_Score,Q8_Score,Q9_Score,Q10_Score,Total_Score
1866589316,2020-07-23 12:00:00,Complete,Mobile App,Male,35-44,US-NORTHEAST-NY,0.7895361,,,,,,,None of the above,,,,,,Facial recognition algorithms,,,,,,,,None of the above,,,,,,,None of the above,2,2,5,4,3,Deep fake technology,Deep fake technology,11935,13594,20559,6808,4975,2554,3558,7523,7568,35660,NORTHEAST,10.0,8.333333333333334,0.0,0.0,8.333333333333334,8.333333333333334,3.3333333333333335,5.0,6.666666666666667,0.0,50.00000000000001
1886513732,2020-07-23 05:00:00,Complete,Mobile App,Male,18-24,US-SOUTH-NC,0.3924147,,,,,,Nuclear power,,,Military drones,,,,Facial recognition algorithms,,Genetic engineering,,,,,,,New vaccine development,,Self-driving cars,Satellite internet service,,Facial recognition algorithms,,3,1,5,7,3,Weapons,Weapons,16910,15152,6660,7770,4613,3957,3025,6421,2865,19444,SOUTH,8.333333333333334,6.666666666666666,1.6666666666666667,6.666666666666667,6.666666666666667,10.0,3.3333333333333335,10.0,6.666666666666667,0.0,60.0
193476123,2020-07-22 15:00:00,Complete,Mobile App,Male,25-34,US-NORTHEAST-MA,0.6570128,,,,,,,None of the above,,Military drones,,,,,,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,Quantum computing,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,1,1,1,7,1,Military drones,Military drones,13946,9857,6498,5425,2678,2196,2109,5975,5634,8880,NORTHEAST,10.0,8.333333333333334,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,88.33333333333334
1939249273,2020-07-24 14:00:00,Complete,Mobile App,Male,35-44,US-MIDWEST-IN,0.6770613,,,,,,,None of the above,New vaccine development,,,,,,,,,,,,,None of the above,,,Self-driving cars,,,,,3,2,2,4,4,Microchips in people,Microchips in people,14822,20740,9840,25822,5752,5690,8034,27370,9718,39206,MIDWEST,10.0,8.333333333333334,0.0,1.6666666666666667,6.666666666666667,8.333333333333334,8.333333333333334,5.0,5.0,0.0,53.33333333333334
1953656467,2020-07-23 07:00:00,Complete,Mobile App,Male,18-24,US-SOUTH-MD,0.3924147,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,,,,,Military drones,,,,Facial recognition algorithms,,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,Quantum computing,Nuclear power,,New vaccine development,Military drones,Self-driving cars,,Robotics,Facial recognition algorithms,,4,2,7,5,3,Mass surveillance,Mass surveillance,19704,14105,13712,11026,7469,3686,2095,11513,6900,22538,SOUTH,3.333333333333333,6.666666666666666,10.0,8.333333333333334,5.0,8.333333333333334,0.0,6.666666666666667,6.666666666666667,0.0,55.0
1956742592,2020-07-22 23:00:00,Complete,Mobile App,Female,25-34,US-SOUTH-GA,0.9635507,,,,,,,None of the above,,,,,,,None of the above,,,,,,,None of the above,,,,,,,None of the above,1,1,1,4,4,None,None,12983,8626,7077,5590,4341,4096,2096,17325,11422,7438,SOUTH,10.0,10.0,0.0,0.0,10.0,10.0,10.0,5.0,5.0,10.0,70.0
1964467990,2020-07-23 13:00:00,Complete,Mobile App,Male,25-34,US-NORTHEAST-ME,0.6570128,Genetic engineering,Brain implants,,Artificial intelligence,,,,,,,,,Facial recognition algorithms,,,,,Artificial intelligence,Quantum computing,,,,Military drones,,,,,,7,3,6,4,2,GMO's,GMos,7500,8911,7491,9842,6531,2065,2647,6673,13707,14071,NORTHEAST,5.0,8.333333333333334,3.3333333333333335,1.6666666666666667,0.0,6.666666666666667,1.6666666666666667,5.0,8.333333333333334,0.0,40.00000000000001
1990533978,2020-07-24 05:00:00,Complete,Mobile App,Male,45-54,US-MIDWEST-MN,1.0179002,,,,,,,None of the above,,,,,,,None of the above,,,,,,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,Robotics,,,1,1,1,7,1,None,None,21798,9057,9195,9037,3765,2206,1625,5561,4039,7001,MIDWEST,10.0,10.0,1.6666666666666667,8.333333333333334,10.0,10.0,10.0,10.0,10.0,10.0,90.0
206800026,2020-07-23 11:00:00,Complete,Mobile App,Female,18-24,US-SOUTH-MS,0.7385679,Genetic engineering,Brain implants,,,,Nuclear power,,,Military drones,,,,,,,,,,,,None of the above,,,,,,,None of the above,2,4,3,7,2,Internet,Internet,18725,18592,10557,5460,6403,4458,2743,27725,5539,14335,SOUTH,5.0,8.333333333333334,0.0,0.0,8.333333333333334,5.0,6.666666666666667,10.0,8.333333333333334,0.0,51.66666666666667
2077115271,2020-07-24 12:00:00,Complete,Mobile App,Male,35-44,US-MIDWEST-MI,0.6770613,,,,,,,None of the above,,,,,,,None of the above,,,,,,,None of the above,New vaccine development,,Self-driving cars,Satellite internet service,,,,2,1,3,7,1,Social media,Social media,70493,20495,15020,61260,48002,60412,4801,8859,6690,249257,MIDWEST,10.0,10.0,0.0,5.0,8.333333333333334,10.0,6.666666666666667,10.0,10.0,0.0,70.0
2084833697,2020-07-22 15:00:00,Complete,Mobile App,Female,18-24,US-SOUTH-VA,0.7385679,,Brain implants,,,,,,,Military drones,,,,Facial recognition algorithms,,Genetic engineering,,,Artificial intelligence,Quantum computing,Nuclear power,,New vaccine development,,Self-driving cars,,,,,2,1,4,6,3,Bioweapons,Bioweapons,19360,7610,16532,9472,52595,1914,2598,5378,5944,15139,SOUTH,8.333333333333334,6.666666666666666,6.666666666666667,3.3333333333333335,8.333333333333334,10.0,5.0,8.333333333333334,6.666666666666667,0.0,63.333333333333336
2125419566,2020-07-22 16:00:00,Complete,Mobile App,Male,25-34,US-SOUTH-NC,0.5119522,,,,,,,None of the above,,Military drones,,,,Facial recognition algorithms,,Genetic engineering,,,Artificial intelligence,Quantum computing,Nuclear power,,,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,5,1,7,7,1,AI tracking people,AI tracking people,7236,5685,9737,4627,4478,3355,2177,5592,3011,10075,SOUTH,10.0,6.666666666666666,6.666666666666667,8.333333333333334,3.3333333333333335,10.0,0.0,10.0,10.0,0.0,65.0
225356362,2020-07-23 04:00:00,Complete,Mobile App,Female,35-44,US-SOUTH-TX,1.1579046,,Brain implants,,Artificial intelligence,,,,New vaccine development,,Self-driving cars,,,Facial recognition algorithms,,,,,,,,None of the above,,,,Satellite internet service,,,,5,4,6,3,5,Implants that can do everything,Implants that can do everything,10480,17877,13308,15413,3723,31640,2870,18910,5503,141200,SOUTH,6.666666666666666,5.0,0.0,1.6666666666666667,3.3333333333333335,5.0,1.6666666666666667,3.3333333333333335,3.3333333333333335,0.0,29.999999999999996
228677769,2020-07-24 13:00:00,Complete,Mobile App,Male,55-64,US-SOUTH-WV,2.3201168,,Brain implants,,Artificial intelligence,,Nuclear power,,New vaccine development,,Self-driving cars,,Robotics,,,,,,,,,None of the above,,,,,,,None of the above,6,6,4,4,4,Democrats,Democrats,19433,21433,8605,9476,6463,3138,4120,17825,7547,29810,SOUTH,5.0,5.0,0.0,0.0,1.6666666666666667,1.6666666666666667,5.0,5.0,5.0,0.0,28.333333333333332
258289814,2020-07-23 06:00:00,Complete,Mobile App,Male,25-34,US-NORTHEAST-NY,0.6570128,Genetic engineering,,,Artificial intelligence,,,,New vaccine development,Military drones,,,Robotics,,,,,Synthetic materials,Artificial intelligence,,,,New vaccine development,Military drones,,,Robotics,Facial recognition algorithms,,7,4,6,1,4,Idk,Na,19251,10160,11399,10750,6312,3750,4837,9595,15318,23678,NORTHEAST,6.666666666666666,5.0,3.3333333333333335,6.666666666666667,0.0,5.0,1.6666666666666667,0.0,5.0,0.0,33.333333333333336
26416329,2020-07-24 04:00:00,Complete,Mobile App,Female,45-54,US-MIDWEST-WI,1.9158008,,,,,,Nuclear power,,,,,,,,None of the above,,,,,,,None of the above,,,,,,,None of the above,4,1,1,3,3,Idk,Unknown,22636,13638,6468,6124,4010,3130,2552,10662,8836,12559,MIDWEST,8.333333333333334,10.0,0.0,0.0,5.0,10.0,10.0,3.3333333333333335,6.666666666666667,0.0,53.333333333333336
273239783,2020-07-23 04:00:00,Complete,Mobile App,Female,25-34,US-MIDWEST-IL,1.0604128,,,,,,Nuclear power,,,,,,,Facial recognition algorithms,,Genetic engineering,,,Artificial intelligence,,,,,,,,Robotics,,,2,2,5,5,2,Idk,,23928,22616,34978,14220,11128,3193,4025,11190,7107,24444,MIDWEST,8.333333333333334,8.333333333333334,3.3333333333333335,1.6666666666666667,8.333333333333334,8.333333333333334,3.3333333333333335,6.666666666666667,8.333333333333334,0.0,56.66666666666667
277050105,2020-07-22 22:00:00,Complete,Mobile App,Female,65+,US-WEST-OR,1.7993751,Genetic engineering,Brain implants,Synthetic materials,,,Nuclear power,,New vaccine development,Military drones,Self-driving cars,,,,,,,Synthetic materials,,,Nuclear power,,,Military drones,Self-driving cars,,,Facial recognition algorithms,,1,3,1,4,4,Bone,Bone,27586,28164,21824,20291,7336,5352,4441,16655,11631,29087,WEST,3.333333333333333,5.0,3.3333333333333335,5.0,10.0,6.666666666666667,10.0,5.0,5.0,0.0,53.33333333333333
281393682,2020-07-24 13:00:00,Complete,Mobile App,Female,55-64,US-SOUTH-AR,4.3667165,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,Quantum computing,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,,,,,,,None of the above,,,,,,,None of the above,7,7,7,4,7,Encryption,Encryption,35747,30854,12941,16979,9065,4325,5849,27157,9234,26173,SOUTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0
290973198,2020-07-22 16:00:00,Complete,Mobile App,Male,25-34,US-NORTHEAST-NY,0.6570128,,,,,,Nuclear power,,,,,Satellite internet service,,,,,,,Artificial intelligence,,,,,,Self-driving cars,,,,,3,4,2,6,3,Internet,Internet,17493,8576,15496,9438,5657,9670,3952,9903,4284,11678,NORTHEAST,8.333333333333334,8.333333333333334,1.6666666666666667,1.6666666666666667,6.666666666666667,5.0,8.333333333333334,8.333333333333334,6.666666666666667,0.0,55.00000000000001
291185166,2020-07-23 12:00:00,Complete,Mobile App,Female,45-54,US-SOUTH-LA,1.7408043,,,,,Quantum computing,,,New vaccine development,,,,,,,Genetic engineering,,,,Quantum computing,Nuclear power,,,Military drones,Self-driving cars,Satellite internet service,Robotics,,,4,5,4,5,5,Killing,Killing,25400,14008,22872,9648,4734,3292,5316,8940,9321,11789,SOUTH,8.333333333333334,8.333333333333334,5.0,6.666666666666667,5.0,3.3333333333333335,5.0,6.666666666666667,3.3333333333333335,0.0,51.66666666666667
313669492,2020-07-23 02:00:00,Complete,Mobile App,Male,55-64,US-SOUTH-LA,2.3201168,,,,,,,None of the above,New vaccine development,,Self-driving cars,,,,,,,,,,,None of the above,,,,Satellite internet service,Robotics,,,1,4,1,6,2,None,None,34224,27956,22276,13099,8864,3303,4500,10878,9904,16891,SOUTH,10.0,6.666666666666666,0.0,3.3333333333333335,10.0,5.0,10.0,8.333333333333334,8.333333333333334,10.0,71.66666666666667
34538877,2020-07-23 02:00:00,Complete,Mobile App,Male,25-34,US-SOUTH-VA,0.5119522,Genetic engineering,,,,,Nuclear power,,New vaccine development,,,,,,,,,,Artificial intelligence,,,,,,,Satellite internet service,Robotics,,,4,4,5,5,2,Biological warfare,Biological warfare,31972,65347,8975,16197,8926,5718,31436,6333,813746,17501,SOUTH,6.666666666666666,8.333333333333334,1.6666666666666667,3.3333333333333335,5.0,5.0,3.3333333333333335,6.666666666666667,8.333333333333334,0.0,48.333333333333336
368769692,2020-07-24 01:00:00,Complete,Mobile App,Male,45-54,US-WEST-AZ,0.8382294,Genetic engineering,Brain implants,,,,Nuclear power,,New vaccine development,Military drones,,,,,,,,Synthetic materials,,Quantum computing,,,,,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,3,1,3,5,4,Other,Other,44446,26928,9392,12176,9558,4606,11872,20907,21142,11713,WEST,5.0,6.666666666666666,3.3333333333333335,6.666666666666667,6.666666666666667,10.0,6.666666666666667,6.666666666666667,5.0,0.0,56.666666666666664
368809466,2020-07-23 06:00:00,Complete,Mobile App,Male,18-24,US-WEST-CA,0.3556341,,,,Artificial intelligence,Quantum computing,Nuclear power,,,Military drones,Self-driving cars,,,Facial recognition algorithms,,,Brain implants,,Artificial intelligence,,,,New vaccine development,,,,Robotics,,,5,6,4,5,2,Cellphone,Cellphone,35075,25120,16170,10852,9471,4483,8436,45069,22496,99049,WEST,5.0,5.0,3.3333333333333335,3.3333333333333335,3.3333333333333335,1.6666666666666667,5.0,6.666666666666667,8.333333333333334,0.0,41.66666666666667
371636251,2020-07-22 20:00:00,Complete,Mobile App,Female,65+,US-NORTHEAST-ME,2.5480503,,Brain implants,,Artificial intelligence,,Nuclear power,,New vaccine development,Military drones,,,,Facial recognition algorithms,,,,Synthetic materials,,,,,,,,Satellite internet service,,,,5,1,4,5,3,None,None,67726,79668,47684,23544,28972,16111,21557,46005,29910,27769,NORTHEAST,5.0,5.0,1.6666666666666667,1.6666666666666667,3.3333333333333335,10.0,5.0,6.666666666666667,6.666666666666667,10.0,54.99999999999999
373642483,2020-07-23 07:00:00,Complete,Mobile App,Male,55-64,US-SOUTH-KY,2.3201168,Genetic engineering,Brain implants,,Artificial intelligence,,Nuclear power,,,,Self-driving cars,,,Facial recognition algorithms,,,,,,,,None of the above,,,,,,,None of the above,6,6,4,6,4,Video games,Video games,16700,12861,11745,14189,6261,9482,3225,15504,10581,53819,SOUTH,3.333333333333333,6.666666666666666,0.0,0.0,1.6666666666666667,1.6666666666666667,5.0,8.333333333333334,5.0,0.0,31.666666666666664
395616003,2020-07-23 23:00:00,Complete,Mobile App,Female,25-34,US-SOUTH-TN,0.9635507,,,,Artificial intelligence,,,,,,,,,Facial recognition algorithms,,,,,Artificial intelligence,,,,,,Self-driving cars,,,Facial recognition algorithms,,3,3,4,3,4,GPS chips,GPS chips,11463,4927,6870,9175,4717,2110,1431,6791,3214,23586,SOUTH,8.333333333333334,8.333333333333334,1.6666666666666667,3.3333333333333335,6.666666666666667,6.666666666666667,5.0,3.3333333333333335,5.0,0.0,48.333333333333336
410519710,2020-07-24 13:00:00,Complete,Mobile App,Male,65+,US-MIDWEST-IA,1.1609643,,Brain implants,,,,,,,,,,,,None of the above,,,,Artificial intelligence,,,,New vaccine development,,Self-driving cars,,,,,4,3,2,5,2,None,None,14208,17293,20381,18535,9496,6069,4364,15473,9641,13968,MIDWEST,8.333333333333334,10.0,1.6666666666666667,3.3333333333333335,5.0,6.666666666666667,8.333333333333334,6.666666666666667,8.333333333333334,10.0,68.33333333333334
445506416,2020-07-23 05:00:00,Complete,Mobile App,Female,65+,US-SOUTH-AL,1.9854714,Genetic engineering,Brain implants,,,,,,,Military drones,,,,,,,,,,,,None of the above,,,,,,,None of the above,4,3,3,4,4,Burial ways in future as way doing now getting over crowded,Burial ways in future as way doing now getting over crowded,54161,41375,22426,12267,24062,12858,4801,24109,17913,233993,SOUTH,6.666666666666666,8.333333333333334,0.0,0.0,5.0,6.666666666666667,6.666666666666667,5.0,5.0,0.0,43.333333333333336
448397275,2020-07-22 22:00:00,Complete,Mobile App,Male,25-34,US-NORTHEAST-CT,0.6570128,,,,,,,None of the above,,,,,,,None of the above,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,Quantum computing,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,1,1,2,6,1,None,None,9113,16238,11173,6900,3493,2192,3097,8350,7304,48481,NORTHEAST,10.0,10.0,10.0,10.0,10.0,10.0,8.333333333333334,8.333333333333334,10.0,10.0,96.66666666666666
457080482,2020-07-24 10:00:00,Complete,Mobile App,Female,45-54,US-WEST-CA,1.5776405,Genetic engineering,,,,,,,,Military drones,,,,,,Genetic engineering,,Synthetic materials,Artificial intelligence,Quantum computing,Nuclear power,,New vaccine development,,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,3,1,1,5,3,That we have not arrested the cops that killed breonna taylor,That we have not arrested the cops that killed breonna taylor,23397,12809,11101,10700,7827,5932,2984,12244,15780,34548,WEST,8.333333333333334,8.333333333333334,8.333333333333334,8.333333333333334,6.666666666666667,10.0,10.0,6.666666666666667,6.666666666666667,0.0,73.33333333333334
469825784,2020-07-24 10:00:00,Complete,Mobile App,Male,55-64,US-SOUTH-OK,2.3201168,Genetic engineering,,Synthetic materials,,,Nuclear power,,,,,,,Facial recognition algorithms,,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,Quantum computing,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,4,3,7,7,3,Criminal forensic science,Criminal forensic science,39944,44523,53443,20514,23926,4739,5229,13011,30926,64871,SOUTH,5.0,8.333333333333334,10.0,10.0,5.0,6.666666666666667,0.0,10.0,6.666666666666667,0.0,61.666666666666664
476732720,2020-07-23 15:00:00,Complete,Mobile App,Male,35-44,US-WEST-WA,0.5575524,Genetic engineering,,,,Quantum computing,Nuclear power,,,Military drones,,,,,,,,,Artificial intelligence,,,,,,Self-driving cars,Satellite internet service,,,,3,2,2,5,3,Artificial sun,Artificial sun,31798,22055,11755,12123,6042,3798,4012,9566,9038,76990,WEST,5.0,8.333333333333334,1.6666666666666667,3.3333333333333335,6.666666666666667,8.333333333333334,8.333333333333334,6.666666666666667,6.666666666666667,0.0,55.0
531701384,2020-07-23 03:00:00,Complete,Mobile App,Male,25-34,US-WEST-MT,0.4639675,,,,,,,None of the above,,,,,,,None of the above,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,Quantum computing,Nuclear power,,,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,1,1,1,7,1,None,None,13862,10603,17950,12595,5396,3596,3943,12308,4830,9085,WEST,10.0,10.0,10.0,8.333333333333334,10.0,10.0,10.0,10.0,10.0,10.0,98.33333333333334
552901577,2020-07-23 16:00:00,Complete,Mobile App,Male,45-54,US-MIDWEST-WI,1.0179002,Genetic engineering,Brain implants,,,,,,,Military drones,,,,Facial recognition algorithms,,Genetic engineering,Brain implants,,Artificial intelligence,Quantum computing,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,2,2,5,6,2,"Implanted chips for location, door entry, etc","Implanted chips for location, door entry, etc",29899,15458,12372,10998,9381,2370,3417,9512,5791,38425,MIDWEST,6.666666666666666,6.666666666666666,8.333333333333334,10.0,8.333333333333334,8.333333333333334,3.3333333333333335,8.333333333333334,8.333333333333334,0.0,68.33333333333334
566288356,2020-07-24 04:00:00,Complete,Mobile App,Female,45-54,US-MIDWEST-OH,1.9158008,Genetic engineering,Brain implants,Synthetic materials,,,,,New vaccine development,,,,,Facial recognition algorithms,,,,,,,,None of the above,,,,,,,None of the above,3,3,6,5,4,Tracking people,Tracking people,14452,8036,7451,8373,3986,2745,2190,5954,4693,13201,MIDWEST,5.0,6.666666666666666,0.0,0.0,6.666666666666667,6.666666666666667,1.6666666666666667,6.666666666666667,5.0,0.0,38.333333333333336
580383881,2020-07-23 04:00:00,Complete,Mobile App,Female,35-44,US-SOUTH-LA,1.1579046,Genetic engineering,,Synthetic materials,,,,,New vaccine development,Military drones,Self-driving cars,,,Facial recognition algorithms,,Genetic engineering,,Synthetic materials,,,Nuclear power,,New vaccine development,,Self-driving cars,,,Facial recognition algorithms,,2,6,5,4,4,GMO's,GMOs,22125,14663,12384,7244,5378,2722,3913,9270,7074,16918,SOUTH,6.666666666666666,3.333333333333333,5.0,5.0,8.333333333333334,1.6666666666666667,3.3333333333333335,5.0,5.0,0.0,43.333333333333336
583562451,2020-07-24 06:00:00,Complete,Mobile App,Male,35-44,US-SOUTH-KY,0.615216,,,,,,,None of the above,,,,,,,None of the above,Genetic engineering,,,,,,,New vaccine development,,Self-driving cars,Satellite internet service,,,,3,3,3,7,1,None,None,6290,4495,10868,6883,6214,2313,2478,7131,5206,18931,SOUTH,10.0,10.0,1.6666666666666667,5.0,6.666666666666667,6.666666666666667,6.666666666666667,10.0,10.0,10.0,76.66666666666666
635149922,2020-07-22 16:00:00,Complete,Mobile App,Female,18-24,US-MIDWEST-SD,0.8128134,,Brain implants,,,,Nuclear power,,New vaccine development,Military drones,,,Robotics,,,,Brain implants,,,,Nuclear power,,New vaccine development,Military drones,Self-driving cars,,Robotics,,,5,4,3,4,5,That's it,That's it,21633,15719,10041,9800,7642,3593,3842,9577,8330,10821,MIDWEST,6.666666666666666,5.0,3.3333333333333335,6.666666666666667,3.3333333333333335,5.0,6.666666666666667,5.0,3.3333333333333335,0.0,45.0
642964521,2020-07-22 17:00:00,Complete,Mobile App,Female,35-44,US-SOUTH-NC,1.1579046,,,,Artificial intelligence,,,,,,Self-driving cars,,,Facial recognition algorithms,,Genetic engineering,,Synthetic materials,Artificial intelligence,,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,4,5,7,5,3,Cyber surveillance,Cyber surveillance,11438,10693,8160,7752,3302,2516,2846,5928,4889,17103,SOUTH,8.333333333333334,6.666666666666666,6.666666666666667,10.0,5.0,3.3333333333333335,0.0,6.666666666666667,6.666666666666667,0.0,53.333333333333336
644123140,2020-07-22 20:00:00,Complete,Mobile App,Female,18-24,US-MIDWEST-IA,0.8128134,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,Quantum computing,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,,,,,,,None of the above,,,,,,,None of the above,4,5,5,5,4,All of them are concerning but also very exciting and important,All of them are concerning but also very exciting and important,9988,8471,6663,2333,2676,3266,1835,11792,6124,29516,MIDWEST,0.0,0.0,0.0,0.0,5.0,3.3333333333333335,3.3333333333333335,6.666666666666667,5.0,0.0,23.333333333333336
679628106,2020-07-23 04:00:00,Complete,Mobile App,Male,18-24,US-WEST-CA,0.3556341,,,,Artificial intelligence,,,,,,Self-driving cars,,,,,,,,Artificial intelligence,,,,,,,Satellite internet service,,,,4,6,2,5,3,New vaccine treatments,New vaccine treatments,10749,14848,12831,26193,9598,6378,7489,12116,19570,51513,WEST,8.333333333333334,8.333333333333334,1.6666666666666667,1.6666666666666667,5.0,1.6666666666666667,8.333333333333334,6.666666666666667,6.666666666666667,0.0,48.333333333333336
684602755,2020-07-23 17:00:00,Complete,Mobile App,Female,25-34,US-NORTHEAST-RI,1.2365707,,,,,,,None of the above,,Military drones,Self-driving cars,,,Facial recognition algorithms,,,,,,,,None of the above,,,,,,,None of the above,4,7,7,4,5,Tracking,Tracking,18994,12426,4411,2257,35954,1997,1666,8484,7671,30212,NORTHEAST,10.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,3.3333333333333335,0.0,28.333333333333332
686592294,2020-07-23 05:00:00,Complete,Mobile App,Female,18-24,US-MIDWEST-MI,0.8128134,Genetic engineering,Brain implants,,Artificial intelligence,,Nuclear power,,New vaccine development,Military drones,,,,Facial recognition algorithms,,,,,,,,None of the above,,,,,,,None of the above,4,2,2,4,4,5G,5G,27048,15218,8990,12164,7762,4348,5663,9069,10372,10137,MIDWEST,3.333333333333333,5.0,0.0,0.0,5.0,8.333333333333334,8.333333333333334,5.0,5.0,0.0,40.0
716279844,2020-07-22 21:00:00,Complete,Mobile App,Male,35-44,US-WEST-MT,0.5575524,Genetic engineering,,,,,Nuclear power,,New vaccine development,,,,,Facial recognition algorithms,,Genetic engineering,,Synthetic materials,Artificial intelligence,,Nuclear power,,New vaccine development,,Self-driving cars,Satellite internet service,,,,4,4,5,6,3,GMO's,GMO's,73460,13215,1723318,14657,8900,5307,3298,9266,8122,77660,WEST,6.666666666666666,6.666666666666666,6.666666666666667,5.0,5.0,5.0,3.3333333333333335,8.333333333333334,6.666666666666667,0.0,53.333333333333336
7166589,2020-07-23 09:00:00,Complete,Mobile App,Female,35-44,US-WEST-CA,1.0493753,Genetic engineering,,,,,Nuclear power,,,,,,,Facial recognition algorithms,,,,,,,,None of the above,,,,,,,None of the above,5,4,7,3,5,Hacking,Hacking,12404,13293,8034,22675,6573,2663,3627,10804,5285,124422,WEST,6.666666666666666,8.333333333333334,0.0,0.0,3.3333333333333335,5.0,0.0,3.3333333333333335,3.3333333333333335,0.0,29.999999999999996
737054059,2020-07-23 15:00:00,Complete,Mobile App,Female,35-44,US-WEST-WY,1.0493753,Genetic engineering,Brain implants,,Artificial intelligence,,,,,Military drones,Self-driving cars,,,,,,,,,,,None of the above,,,,,,,None of the above,5,5,3,5,5,Artificially intelligent robots,Artificially intelligent robots,17015,9322,5250,4065,5248,4251,6398,9008,7837,22972,WEST,5.0,6.666666666666666,0.0,0.0,3.3333333333333335,3.3333333333333335,6.666666666666667,6.666666666666667,3.3333333333333335,0.0,35.0
751407045,2020-07-22 20:00:00,Complete,Mobile App,Male,18-24,US-SOUTH-WV,0.3924147,,Brain implants,,,,,,,,,,Robotics,,,,,,,,Nuclear power,,,Military drones,,,,,,4,1,1,1,1,Robots,Robots,23363,8659,13590,5581,8292,5238,5899,9270,2030,53788,SOUTH,8.333333333333334,8.333333333333334,1.6666666666666667,1.6666666666666667,5.0,10.0,10.0,0.0,10.0,0.0,55.0
769867425,2020-07-22 18:00:00,Complete,Mobile App,Female,18-24,US-SOUTH-VA,0.7385679,Genetic engineering,Brain implants,Synthetic materials,,,,,New vaccine development,Military drones,Self-driving cars,,,Facial recognition algorithms,,,,,Artificial intelligence,Quantum computing,,,,,,Satellite internet service,,Facial recognition algorithms,,2,4,5,4,3,Idk,Idk,14870,16621,9362,6016,5435,1673,2028,6366,5245,5764,SOUTH,5.0,3.333333333333333,3.3333333333333335,3.3333333333333335,8.333333333333334,5.0,3.3333333333333335,5.0,6.666666666666667,0.0,43.333333333333336
