User ID,Time (UTC),Survey Completion,Publisher Category,Gender,Age,Geography,Weight,Question #1 Answer 1: Genetic engineering,Question #1 Answer 2: Brain implants,Question #1 Answer 3: Synthetic materials,Question #1 Answer 4: Artificial intelligence,Question #1 Answer 5: Quantum computing,Question #1 Answer 6: Nuclear power,Question #1 Answer: None of the above,Question #2 Answer 1: New vaccine development,Question #2 Answer 2: Military drones,Question #2 Answer 3: Self-driving cars,Question #2 Answer 4: Satellite internet service,Question #2 Answer 5: Robotics,Question #2 Answer 6: Facial recognition algorithms,Question #2 Answer: None of the above,Question #3 Answer 1: Genetic engineering,Question #3 Answer 2: Brain implants,Question #3 Answer 3: Synthetic materials,Question #3 Answer 4: Artificial intelligence,Question #3 Answer 5: Quantum computing,Question #3 Answer 6: Nuclear power,Question #3 Answer: None of the above,Question #4 Answer 1: New vaccine development,Question #4 Answer 2: Military drones,Question #4 Answer 3: Self-driving cars,Question #4 Answer 4: Satellite internet service,Question #4 Answer 5: Robotics,Question #4 Answer 6: Facial recognition algorithms,Question #4 Answer: None of the above,Question #5 Answer,Question #6 Answer,Question #7 Answer,Question #8 Answer,Question #9 Answer,Question #10 Synonym Group,Question #10 Raw Response,Response Time #1 (ms),Response Time #2 (ms),Response Time #3 (ms),Response Time #4 (ms),Response Time #5 (ms),Response Time #6 (ms),Response Time #7 (ms),Response Time #8 (ms),Response Time #9 (ms),Response Time #10 (ms),Region,Q1_Score,Q2_Score,Q3_Score,Q4_Score,Q5_Score,Q6_Score,Q7_Score,Q8_Score,Q9_Score,Q10_Score,Total_Score
2064642495,2020-09-16 15:00:00,Complete,Mobile App,Female,35-44,US-WEST-OR,1.024886,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,Genetic engineering,,,Artificial intelligence,,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,,Facial recognition algorithms,,7,5,7,3,7,Cloning,Cloning,41508,14825,10753,11516,3444,2193,2601,6375,4263,23286,WEST,1.666666666666666,0.0,5.0,8.333333333333334,0.0,3.3333333333333335,0.0,3.3333333333333335,0.0,0.0,21.666666666666664
2112565011,2020-09-16 16:00:00,Complete,Mobile App,Male,65+,US-WEST-AK,1.2659591,Genetic engineering,Brain implants,,Artificial intelligence,,Nuclear power,,,Military drones,,,Robotics,Facial recognition algorithms,,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,Quantum computing,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,6,2,7,3,6,Fossil fuels,Fossil fuels,18429,21690,32533,31816,8046,4968,6957,20570,16450,40894,WEST,3.333333333333333,5.0,10.0,10.0,1.6666666666666667,8.333333333333334,0.0,3.3333333333333335,1.6666666666666667,0.0,43.333333333333336
2123969063,2020-09-17 01:00:00,Complete,Mobile App,Male,55-64,US-SOUTH-NC,2.2902905,,,,Artificial intelligence,,,,,,,,,Facial recognition algorithms,,,,,Artificial intelligence,Quantum computing,Nuclear power,,,,,,,Facial recognition algorithms,,5,5,6,6,4,Algorithmic social engineering via social media,Algorithmic social engineering via social media,29228,15512,21949,14958,8052,7764,5483,17742,28552,101468,SOUTH,8.333333333333334,8.333333333333334,5.0,1.6666666666666667,3.3333333333333335,3.3333333333333335,1.6666666666666667,8.333333333333334,5.0,0.0,45.0
2124846959,2020-09-16 16:00:00,Complete,Mobile App,Female,65+,US-WEST-NV,2.3269587,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,Quantum computing,Nuclear power,,,Military drones,Self-driving cars,,Robotics,Facial recognition algorithms,,,,,,,,None of the above,,,,,,,None of the above,7,7,1,7,4,Cyber,Cyber,32536,19142,8201,7147,6704,2576,5369,13782,11029,40668,WEST,0.0,3.333333333333333,0.0,0.0,0.0,0.0,10.0,10.0,5.0,0.0,28.333333333333332
2142908690,2020-09-16 21:00:00,Complete,Mobile App,Male,35-44,US-MIDWEST-MO,0.471012,Genetic engineering,,,,,Nuclear power,,,Military drones,,,,Facial recognition algorithms,,,,,Artificial intelligence,,Nuclear power,,,,Self-driving cars,Satellite internet service,Robotics,,,3,2,5,6,2,Bioengineered warfare,Bioengineered warfare,14067,10490,23977,5912,6206,5298,5612,14019,9692,64124,MIDWEST,6.666666666666666,6.666666666666666,3.3333333333333335,5.0,6.666666666666667,8.333333333333334,3.3333333333333335,8.333333333333334,8.333333333333334,0.0,56.66666666666667
2145253934,2020-09-16 18:00:00,Complete,Mobile App,Female,35-44,US-SOUTH-GA,1.8165495,,Brain implants,,,,,,New vaccine development,,,,,,,,,,,,,None of the above,,,,,,,None of the above,5,4,5,4,5,,Don't know,20939,12883,8007,4328,4261,2252,3378,7943,7164,7998,SOUTH,8.333333333333334,8.333333333333334,0.0,0.0,3.3333333333333335,5.0,3.3333333333333335,5.0,3.3333333333333335,10.0,46.666666666666664
217687371,2020-09-17 02:00:00,Complete,Mobile App,Male,35-44,US-SOUTH-SC,0.988276,Genetic engineering,,,Artificial intelligence,,,,New vaccine development,,Self-driving cars,,,,,Genetic engineering,,,Artificial intelligence,,,,,Military drones,Self-driving cars,Satellite internet service,,,,3,5,4,4,4,Genetic engineering,Genetic engineering,1496712,15586,10358,17981,9954,3698,7558,12453,10604,39101,SOUTH,6.666666666666666,6.666666666666666,3.3333333333333335,5.0,6.666666666666667,3.3333333333333335,5.0,5.0,5.0,0.0,46.666666666666664
233647603,2020-09-17 19:00:00,Complete,Mobile App,Male,25-34,US-SOUTH-NC,0.9963005,,,,Artificial intelligence,,Nuclear power,,,Military drones,,,,Facial recognition algorithms,,,,,,,Nuclear power,,New vaccine development,Military drones,,,,,,5,4,4,6,2,Engineering advancement,Engineering advancement,10788,8686,7009,5544,3454,2930,2441,7762,4868,19997,SOUTH,6.666666666666666,6.666666666666666,1.6666666666666667,3.3333333333333335,3.3333333333333335,5.0,5.0,8.333333333333334,8.333333333333334,0.0,48.333333333333336
237511969,2020-09-17 01:00:00,Complete,Mobile App,Male,18-24,US-NORTHEAST-NH,0.2813656,,Brain implants,,Artificial intelligence,,,,,Military drones,,,,Facial recognition algorithms,,,,,,,,None of the above,,,,,,,None of the above,5,2,7,4,2,None that I can think of,None that I can think of,14644,7449,6576,1905,3434,1991,1493,4502,4375,16737,NORTHEAST,6.666666666666666,6.666666666666666,0.0,0.0,3.3333333333333335,8.333333333333334,0.0,5.0,8.333333333333334,10.0,48.333333333333336
237843047,2020-09-17 07:00:00,Complete,Mobile App,Female,25-34,US-SOUTH-TX,1.8312993,Genetic engineering,,,Artificial intelligence,,Nuclear power,,New vaccine development,Military drones,,,,,,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,5,2,2,4,3,,Na,67112,12814,18364,11633,5438,3201,4329,25305,6230,4760,SOUTH,5.0,6.666666666666666,8.333333333333334,10.0,3.3333333333333335,8.333333333333334,8.333333333333334,5.0,6.666666666666667,10.0,71.66666666666667
242454341,2020-09-16 18:00:00,Complete,Mobile App,Male,18-24,US-WEST-AZ,0.3330285,Genetic engineering,Brain implants,,Artificial intelligence,,Nuclear power,,,,,Satellite internet service,Robotics,Facial recognition algorithms,,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,Quantum computing,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,3,2,6,1,7,Clips,Clips,26091,15725,25174,7076,4386,3915,3640,12386,7934,12071,WEST,3.333333333333333,5.0,10.0,10.0,6.666666666666667,8.333333333333334,1.6666666666666667,0.0,0.0,0.0,45.0
247467241,2020-09-18 00:00:00,Complete,Mobile App,Female,25-34,US-WEST-WY,1.0332077,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,Quantum computing,,,New vaccine development,,,,,,,,Brain implants,,Artificial intelligence,,,,,,,,,,None of the above,5,4,5,4,5,None,None,25546,17227,10472,9690,5737,4902,7176,18920,11060,302379,WEST,1.666666666666666,8.333333333333334,3.3333333333333335,0.0,3.3333333333333335,5.0,3.3333333333333335,5.0,3.3333333333333335,10.0,43.333333333333336
262438165,2020-09-17 01:00:00,Complete,Mobile App,Female,45-54,US-SOUTH-SC,3.3220841,,Brain implants,,Artificial intelligence,,Nuclear power,,,,Self-driving cars,,,,,,,,,,,None of the above,,,,,,,None of the above,4,5,4,4,4,Data breach,Data breach,55900,13618,8182,8112,6351,4322,4146,8867,7187,57169,SOUTH,5.0,8.333333333333334,0.0,0.0,5.0,3.3333333333333335,5.0,5.0,5.0,0.0,36.66666666666667
290777924,2020-09-16 15:00:00,Complete,Mobile App,Male,25-34,US-NORTHEAST-MA,0.4749067,,,,,,,None of the above,,,,,,Facial recognition algorithms,,,,,Artificial intelligence,Quantum computing,,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,1,1,6,7,1,I'm not worries about technology I'm worried about the economy,I'm not worries about technology I'm worried about the economy,22753,11595,17410,17382,3697,2683,4337,8920,6046,32710,NORTHEAST,10.0,8.333333333333334,3.3333333333333335,10.0,10.0,10.0,1.6666666666666667,10.0,10.0,0.0,73.33333333333334
291214073,2020-09-16 16:00:00,Complete,Mobile App,Male,18-24,US-NORTHEAST-PA,0.2813656,,Brain implants,,Artificial intelligence,,,,,,,,,,None of the above,,,Synthetic materials,,,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,,Facial recognition algorithms,,4,2,3,6,3,Digital Currency,Digital Currency,28113,17596,17715,7515,6775,3250,3927,9037,11183,94221,NORTHEAST,6.666666666666666,10.0,3.3333333333333335,8.333333333333334,5.0,8.333333333333334,6.666666666666667,8.333333333333334,6.666666666666667,0.0,63.33333333333333
300357810,2020-09-16 20:00:00,Complete,Mobile App,Female,35-44,US-MIDWEST-OH,0.8657668,,Brain implants,,Artificial intelligence,,Nuclear power,,,,Self-driving cars,,,,,,,,,,,None of the above,,,,,,,None of the above,7,7,3,3,5,None,None,25841,20725,8116,7083,6331,4518,7969,13431,9009,7685,MIDWEST,5.0,8.333333333333334,0.0,0.0,0.0,0.0,6.666666666666667,3.3333333333333335,3.3333333333333335,10.0,36.666666666666664
306464817,2020-09-16 17:00:00,Complete,Mobile App,Male,25-34,US-MIDWEST-ND,0.4748364,,,,,,,None of the above,,,,,,,None of the above,,,,,,,None of the above,,,,,,,None of the above,2,2,2,6,4,"It, internet of things","It, internet of things",10824,9449,14470,5016,5084,3354,1930,8323,7026,25459,MIDWEST,10.0,10.0,0.0,0.0,8.333333333333334,8.333333333333334,8.333333333333334,8.333333333333334,5.0,0.0,58.33333333333334
306675664,2020-09-17 02:00:00,Complete,Mobile App,Male,18-24,US-MIDWEST-OH,0.281324,Genetic engineering,,Synthetic materials,,Quantum computing,,,New vaccine development,Military drones,,,Robotics,,,,,,,,Nuclear power,,,,Self-driving cars,,,,,7,3,7,7,4,Wars,Wars,56209,10723,7183,7970,3516,4180,3979,9114,5979,9260,MIDWEST,5.0,5.0,1.6666666666666667,1.6666666666666667,0.0,6.666666666666667,0.0,10.0,5.0,0.0,35.0
33125562,2020-09-16 23:00:00,Complete,Mobile App,Male,18-24,US-NORTHEAST-PA,0.2813656,Genetic engineering,,,Artificial intelligence,,,,,Military drones,,,Robotics,,,,,,,,,None of the above,,,,,,,None of the above,7,1,4,4,4,Cross genetic mutation,Cross genetic mutation,32029,11274,48770,6069,6890,5164,3785,6151,1985,29608,NORTHEAST,6.666666666666666,6.666666666666666,0.0,0.0,0.0,10.0,5.0,5.0,5.0,0.0,38.33333333333333
353623819,2020-09-17 22:00:00,Complete,Mobile App,Female,65+,US-NORTHEAST-MA,1.9659764,Genetic engineering,Brain implants,,,,Nuclear power,,,Military drones,,,,Facial recognition algorithms,,,,,,,Nuclear power,,,,Self-driving cars,,,,,2,3,6,5,4,inter et based home security,inter et based home security,26200,18785,13521,10643,4091,3845,3552,11843,14008,27131,NORTHEAST,5.0,6.666666666666666,1.6666666666666667,1.6666666666666667,8.333333333333334,6.666666666666667,1.6666666666666667,6.666666666666667,5.0,0.0,43.333333333333336
406629689,2020-09-17 05:00:00,Complete,Mobile App,Female,65+,US-WEST-CA,2.3269587,Genetic engineering,Brain implants,,Artificial intelligence,Quantum computing,,,New vaccine development,,Self-driving cars,,Robotics,,,,,,,,,None of the above,,,,,,,None of the above,5,4,5,5,6,Inplants,Inplants,35429,25135,10749,19206,10384,3982,4790,41064,10279,163664,WEST,3.333333333333333,5.0,0.0,0.0,3.3333333333333335,5.0,3.3333333333333335,6.666666666666667,1.6666666666666667,0.0,28.333333333333332
411645210,2020-09-16 23:00:00,Complete,Mobile App,Male,18-24,US-SOUTH-TN,0.5902732,Genetic engineering,,,Artificial intelligence,,,,,,,,,Facial recognition algorithms,,Genetic engineering,Brain implants,,,Quantum computing,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,,,,3,1,6,5,2,Deepfakes,Deepfakes,80344,6676,9489,35916,3435,2191,2168,8380,2576,93222,SOUTH,6.666666666666666,8.333333333333334,6.666666666666667,6.666666666666667,6.666666666666667,10.0,1.6666666666666667,6.666666666666667,8.333333333333334,0.0,61.666666666666664
414680944,2020-09-17 04:00:00,Complete,Mobile App,Male,25-34,US-NORTHEAST-NY,0.4749067,,Brain implants,,Artificial intelligence,,,,,Military drones,,,,Facial recognition algorithms,,Genetic engineering,,,Artificial intelligence,Quantum computing,,,,,,,Robotics,,,5,1,6,5,2,Military tech,Military tech,15320,8058,11487,8861,8539,2153,4448,7831,5430,20505,NORTHEAST,6.666666666666666,6.666666666666666,5.0,1.6666666666666667,3.3333333333333335,10.0,1.6666666666666667,6.666666666666667,8.333333333333334,0.0,49.99999999999999
425050496,2020-09-16 16:00:00,Complete,Mobile App,Male,25-34,US-MIDWEST-IA,0.4748364,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,,Nuclear power,,,Military drones,Self-driving cars,,,Facial recognition algorithms,,,,,Artificial intelligence,,,,,,Self-driving cars,,,,,7,7,7,1,7,Nothing,Nothing,18096,12519,12592,6587,5063,5892,2547,8383,7608,17381,MIDWEST,1.666666666666666,5.0,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,10.0,20.0
429441202,2020-09-17 12:00:00,Complete,Mobile App,Male,25-34,US-MIDWEST-KS,0.4748364,Genetic engineering,Brain implants,,,,,,,,,,,,None of the above,,,,,,,None of the above,,,Self-driving cars,,,,,2,1,3,6,2,I can't think of anything off the top of my head,I can't think of anything off the top of my head,18726,28340,15336,40707,5489,2108,2731,9927,5315,58649,MIDWEST,6.666666666666666,10.0,0.0,1.6666666666666667,8.333333333333334,10.0,6.666666666666667,8.333333333333334,8.333333333333334,0.0,60.0
440542213,2020-09-17 03:00:00,Complete,Mobile App,Male,18-24,US-MIDWEST-MO,0.281324,,,,,,,None of the above,,,,,,,None of the above,,,,Artificial intelligence,,,,,,Self-driving cars,,,,,4,5,3,6,3,Artificial intelligence,Artificial intelligence,14457,12423,11553,7534,5203,3040,4911,12809,4316,12123,MIDWEST,10.0,10.0,1.6666666666666667,1.6666666666666667,5.0,3.3333333333333335,6.666666666666667,8.333333333333334,6.666666666666667,0.0,53.333333333333336
454508614,2020-09-17 03:00:00,Complete,Mobile App,Female,25-34,US-MIDWEST-MO,0.8727966,,Brain implants,,,,,,,Military drones,,,,,,,,,,,,None of the above,,,Self-driving cars,,,,,1,1,1,7,1,I'm not concerned about technological advancement,I'm not concerned about technological advancement,62144,36369,21293,8757,5925,2985,2894,8301,96497,46838,MIDWEST,8.333333333333334,8.333333333333334,0.0,1.6666666666666667,10.0,10.0,10.0,10.0,10.0,0.0,68.33333333333334
454979587,2020-09-16 21:00:00,Complete,Mobile App,Female,45-54,US-MIDWEST-IA,1.5833041,,,,,,Nuclear power,,New vaccine development,Military drones,Self-driving cars,,,Facial recognition algorithms,,Genetic engineering,,Synthetic materials,,,Nuclear power,,,,,,,Facial recognition algorithms,,1,5,7,4,7,Smart phones,Smart phones,15240,13591,8703,6738,3068,1952,1776,11231,3396,12083,MIDWEST,8.333333333333334,3.333333333333333,5.0,1.6666666666666667,10.0,3.3333333333333335,0.0,5.0,0.0,0.0,36.66666666666667
471870694,2020-09-16 18:00:00,Complete,Mobile App,Female,35-44,US-SOUTH-AR,1.8165495,Genetic engineering,,,,,Nuclear power,,New vaccine development,,Self-driving cars,,Robotics,,,,,,,,Nuclear power,,,,Self-driving cars,Satellite internet service,,,,4,3,4,2,5,Computer issues,Computer issues,45495,45517,11752,18072,8039,5296,6916,13681,17939,99933,SOUTH,6.666666666666666,5.0,1.6666666666666667,3.3333333333333335,5.0,6.666666666666667,5.0,1.6666666666666667,3.3333333333333335,0.0,38.33333333333333
474993987,2020-09-16 22:00:00,Complete,Mobile App,Male,35-44,US-SOUTH-TX,0.988276,Genetic engineering,Brain implants,,Artificial intelligence,,,,,,Self-driving cars,,Robotics,,,,,,,,,None of the above,,,,,,,None of the above,5,7,3,4,5,Chip implants,Chip implants,47230,25490,22395,13665,5853,4121,6014,16961,13844,40092,SOUTH,5.0,6.666666666666666,0.0,0.0,3.3333333333333335,0.0,6.666666666666667,5.0,3.3333333333333335,0.0,30.0
57096892,2020-09-17 02:00:00,Complete,Mobile App,Male,45-54,US-NORTHEAST-RI,0.8615085,Genetic engineering,,,Artificial intelligence,,,,,,Self-driving cars,,,Facial recognition algorithms,,,,,Artificial intelligence,,Nuclear power,,,Military drones,,,Robotics,,,5,5,5,4,5,Military weapons technology,Military weapons technology,17986,20186,13485,19732,5935,4829,3056,14765,6908,43896,NORTHEAST,6.666666666666666,6.666666666666666,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,5.0,3.3333333333333335,0.0,38.33333333333333
579905077,2020-09-16 23:00:00,Complete,Mobile App,Female,35-44,US-MIDWEST-NE,0.8657668,,,Synthetic materials,,,Nuclear power,,,Military drones,Self-driving cars,,,Facial recognition algorithms,,,,,,,,None of the above,,,,,,Facial recognition algorithms,,4,5,6,5,4,Facebook,Facebook,32498,30700,20108,12544,9078,7064,7090,29664,14791,24028,MIDWEST,6.666666666666666,5.0,0.0,1.6666666666666667,5.0,3.3333333333333335,1.6666666666666667,6.666666666666667,5.0,0.0,35.0
583681112,2020-09-18 11:00:00,Complete,Mobile App,Male,65+,US-MIDWEST-IN,1.069412,,,,,,,None of the above,,,,,,,None of the above,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,Quantum computing,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,1,2,2,6,3,Gas well fracking,Gas well fracking,21930,15457,18361,13723,7350,10676,2686,9906,9789,53094,MIDWEST,10.0,10.0,10.0,10.0,10.0,8.333333333333334,8.333333333333334,8.333333333333334,6.666666666666667,0.0,81.66666666666667
622361816,2020-09-16 16:00:00,Complete,Mobile App,Male,18-24,US-NORTHEAST-NY,0.2813656,,,,Artificial intelligence,,,,,,Self-driving cars,,,,,,,,,,,None of the above,,Military drones,Self-driving cars,,Robotics,,,2,5,1,4,4,Robots,Robots,18987,14522,5765,13509,8164,6197,2836,13546,8893,18690,NORTHEAST,8.333333333333334,8.333333333333334,0.0,5.0,8.333333333333334,3.3333333333333335,10.0,5.0,5.0,0.0,53.333333333333336
638347819,2020-09-17 07:00:00,Complete,Mobile App,Male,35-44,US-MIDWEST-OH,0.471012,,,,,,,None of the above,,Military drones,,,,Facial recognition algorithms,,,,,,,,None of the above,,,,,,,None of the above,1,2,7,6,1,Voting machines,Voting machines,18531,14357,13265,7761,8665,4903,11395,13287,8762,35144,MIDWEST,10.0,6.666666666666666,0.0,0.0,10.0,8.333333333333334,0.0,8.333333333333334,10.0,0.0,53.333333333333336
641669612,2020-09-16 16:00:00,Complete,Mobile App,Male,18-24,US-WEST-AZ,0.3330285,Genetic engineering,Brain implants,,,,,,,Military drones,,,,,,,Brain implants,Synthetic materials,,,,,,,,,,Facial recognition algorithms,,4,3,5,4,3,Ghosts,Ghosts,22184,11290,8517,17865,7595,4133,3101,11624,6072,51049,WEST,6.666666666666666,8.333333333333334,3.3333333333333335,1.6666666666666667,5.0,6.666666666666667,3.3333333333333335,5.0,6.666666666666667,0.0,46.666666666666664
688133609,2020-09-16 19:00:00,Complete,Mobile App,Female,35-44,US-NORTHEAST-NJ,0.8658949,Genetic engineering,Brain implants,,Artificial intelligence,Quantum computing,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,,,,Artificial intelligence,,,,New vaccine development,,,,Robotics,Facial recognition algorithms,,6,6,7,2,7,Vaccines,Vaccines,85717,21067,26019,17554,6798,3577,5584,9360,24146,32229,NORTHEAST,1.666666666666666,0.0,1.6666666666666667,5.0,1.6666666666666667,1.6666666666666667,0.0,1.6666666666666667,0.0,0.0,13.33333333333333
688210468,2020-09-16 22:00:00,Complete,Mobile App,Female,18-24,US-NORTHEAST-NJ,0.517178,,Brain implants,,,,,,,Military drones,,,,,,,,,,,,None of the above,,,Self-driving cars,,,Facial recognition algorithms,,2,3,3,6,2,None I can think of at the moment,None I can think of at the moment,10000,10076,7312,7627,4158,2510,3250,6522,8157,22255,NORTHEAST,8.333333333333334,8.333333333333334,0.0,3.3333333333333335,8.333333333333334,6.666666666666667,6.666666666666667,8.333333333333334,8.333333333333334,10.0,68.33333333333334
702179762,2020-09-17 04:00:00,Complete,Mobile App,Male,55-64,US-SOUTH-DE,2.2902905,Genetic engineering,Brain implants,,Artificial intelligence,,,,New vaccine development,Military drones,Self-driving cars,,Robotics,,,,,Synthetic materials,Artificial intelligence,,Nuclear power,,,,Self-driving cars,,Robotics,,,4,5,5,5,5,Genetically modified foods,Genetically modified foods,24485,25028,21531,16823,12066,5009,3281,11005,23852,54183,SOUTH,5.0,3.333333333333333,5.0,3.3333333333333335,5.0,3.3333333333333335,3.3333333333333335,6.666666666666667,3.3333333333333335,0.0,38.33333333333333
71461772,2020-09-16 19:00:00,Complete,Mobile App,Female,55-64,US-WEST-CA,2.3751328,,,,,,,None of the above,,,,,,,None of the above,,,,,,,None of the above,,,,,,,None of the above,1,1,1,4,2,,Na,15657,9790,5634,3574,11064,3552,3637,12434,10519,8724,WEST,10.0,10.0,0.0,0.0,10.0,10.0,10.0,5.0,8.333333333333334,10.0,73.33333333333334
744387739,2020-09-16 16:00:00,Complete,Mobile App,Male,45-54,US-NORTHEAST-NY,0.8615085,,,,,,,None of the above,,,,,,,None of the above,,,,Artificial intelligence,Quantum computing,Nuclear power,,,,,,Robotics,Facial recognition algorithms,,3,1,3,3,1,Cloning,Cloning,14369,11856,13129,18251,4319,4545,3068,19903,6185,11930,NORTHEAST,10.0,10.0,5.0,3.3333333333333335,6.666666666666667,10.0,6.666666666666667,3.3333333333333335,10.0,0.0,65.0
744946063,2020-09-16 17:00:00,Complete,Mobile App,Male,35-44,US-SOUTH-VA,0.988276,Genetic engineering,Brain implants,,Artificial intelligence,,Nuclear power,,,Military drones,Self-driving cars,,,Facial recognition algorithms,,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,Quantum computing,,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,5,7,6,4,3,"I don't know if this is considered technology but genetically altered food and animals/insects. Also, data mining and profile development.","I don't know if this is considered technology but genetically altered food and animals/insects. Also, data mining and profile development.",42960,34219,20390,11487,17837,4710,3197,14224,11356,169319,SOUTH,3.333333333333333,5.0,8.333333333333334,10.0,3.3333333333333335,0.0,1.6666666666666667,5.0,6.666666666666667,0.0,43.33333333333333
769820340,2020-09-16 18:00:00,Complete,Mobile App,Male,55-64,US-WEST-OR,1.2921677,,,,,,,None of the above,,Military drones,Self-driving cars,,,,,,,Synthetic materials,Artificial intelligence,,,,New vaccine development,Military drones,,Satellite internet service,Robotics,Facial recognition algorithms,,7,7,7,7,5,Global warming,Global warming,8550,12376,16248,24825,5475,2812,3045,14309,9396,32676,WEST,10.0,6.666666666666666,3.3333333333333335,8.333333333333334,0.0,0.0,0.0,10.0,3.3333333333333335,0.0,41.666666666666664
787712239,2020-09-17 05:00:00,Complete,Mobile App,Male,18-24,US-SOUTH-FL,0.5902732,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,,,,,Military drones,,,Robotics,Facial recognition algorithms,,Genetic engineering,Brain implants,Synthetic materials,Artificial intelligence,,Nuclear power,,New vaccine development,Military drones,Self-driving cars,Satellite internet service,Robotics,Facial recognition algorithms,,5,3,5,6,3,Universal Surveillance,Universal Surveillance,13758,13760,7720,9540,4458,2778,5755,8891,7489,28353,SOUTH,3.333333333333333,5.0,8.333333333333334,10.0,3.3333333333333335,6.666666666666667,3.3333333333333335,8.333333333333334,6.666666666666667,0.0,55.0
81769013,2020-09-18 02:00:00,Complete,Mobile App,Male,35-44,US-NORTHEAST-NH,0.4710816,Genetic engineering,,,,,Nuclear power,,,,,,,Facial recognition algorithms,,Genetic engineering,,Synthetic materials,,,,,New vaccine development,,Self-driving cars,Satellite internet service,Robotics,,,4,5,6,4,5,Social data mining,Social data mining,27659,219056,63083,17877,5607,3429,4856,12929,70762,193005,NORTHEAST,6.666666666666666,8.333333333333334,3.3333333333333335,6.666666666666667,5.0,3.3333333333333335,1.6666666666666667,5.0,3.3333333333333335,0.0,43.333333333333336
818767330,2020-09-18 03:00:00,Complete,Mobile App,Male,25-34,US-MIDWEST-NE,0.4748364,,Brain implants,,,Quantum computing,,,,,,,,Facial recognition algorithms,,,,,,,,None of the above,,,,,,,None of the above,2,3,3,5,2,Social media,Social Media,30980,22564,6574,16837,15829,3552,4806,13971,6715,14446,MIDWEST,6.666666666666666,8.333333333333334,0.0,0.0,8.333333333333334,6.666666666666667,6.666666666666667,6.666666666666667,8.333333333333334,0.0,51.66666666666667
82747332,2020-09-18 05:00:00,Complete,Mobile App,Female,25-34,US-NORTHEAST-PA,0.8729257,,,,,,,None of the above,,,,,,,None of the above,,,,,,,None of the above,,,,,,,None of the above,3,1,6,5,1,Facial recognition software,Facial recognition software,13988,7668,5320,8752,11961,2451,3159,7737,32342,117252,NORTHEAST,10.0,10.0,0.0,0.0,6.666666666666667,10.0,1.6666666666666667,6.666666666666667,10.0,0.0,55.0
839557384,2020-09-17 11:00:00,Complete,Mobile App,Female,35-44,US-SOUTH-DE,1.8165495,,,,,,,None of the above,,,,,,,None of the above,,,,,,,None of the above,,,,,,,None of the above,7,7,4,4,4,None,None,42534,7542,2609,2378,2451,2093,4372,1649,1504,17107,SOUTH,10.0,10.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,10.0,45.0
849758296,2020-09-16 15:00:00,Complete,Mobile App,Male,18-24,US-NORTHEAST-MA,0.2813656,,,,,Quantum computing,Nuclear power,,,Military drones,Self-driving cars,Satellite internet service,,,,,,,,,,None of the above,,,,,,,None of the above,4,3,3,6,3,Electrical,Electrical,16348,9678,11494,4032,5776,3621,2771,17731,16624,31172,NORTHEAST,6.666666666666666,5.0,0.0,0.0,5.0,6.666666666666667,6.666666666666667,8.333333333333334,6.666666666666667,0.0,45.0
